Model_NM	QcParam_NO	Prefix_NM	Column_NO	Search_NM	MachinePrefix_NM	Del_FG	UpdUser_CD	LastUpd_DT	Header_NM	StartUp_FG	EquipPart_ID	XPath	XPath_SearchNO
MD-Syringe8	3355	EM	34	NULL	EM40056	0	42940     	2016-06-16 19:00:00.000	NULLL	0		NULL	NULL
MD-Syringe8	3533	SF	6	1	EM40050	0	30958     	2018-08-29 20:59:56.393	NULLL	1		NULL	NULL
MD-Syringe8	3534	SM	6	1	EM40051	0	30958     	2018-08-29 20:59:56.973	NULLL	0		NULL	NULL
MD-Syringe8	3535	SM	6	1	EM40051	0	30958     	2018-08-29 20:59:57.533	NULLL	0		NULL	NULL
MD-Syringe8	3536	SM	6	1	EM40051	0	30958     	2018-08-29 20:59:58.113	NULLL	0		NULL	NULL
MD-Syringe8	3537	SM	6	1	EM40051	0	30958     	2018-08-29 20:59:58.700	NULLL	0		NULL	NULL
MD-Syringe8	3538	SF	6	2	EM40050	0	30958     	2018-08-29 20:59:59.267	NULLL	1		NULL	NULL
MD-Syringe8	3539	SM	6	2	EM40051	0	30958     	2018-08-29 20:59:59.843	NULLL	0		NULL	NULL
MD-Syringe8	3540	SM	6	2	EM40051	0	30958     	2018-08-29 21:00:00.533	NULLL	0		NULL	NULL
MD-Syringe8	3541	SM	6	2	EM40051	0	30958     	2018-08-29 21:00:01.090	NULLL	0		NULL	NULL
MD-Syringe8	3542	SM	6	2	EM40051	0	30958     	2018-08-29 21:00:01.613	NULLL	0		NULL	NULL
MD-Syringe8	3543	SF	6	3	EM40050	0	30958     	2018-08-29 21:00:02.147	NULLL	1		NULL	NULL
MD-Syringe8	3544	SM	6	3	EM40051	0	30958     	2018-08-29 21:00:02.690	NULLL	0		NULL	NULL
MD-Syringe8	3545	SM	6	3	EM40051	0	30958     	2018-08-29 21:00:03.217	NULLL	0		NULL	NULL
MD-Syringe8	3546	SM	6	3	EM40051	0	30958     	2018-08-29 21:00:03.763	NULLL	0		NULL	NULL
MD-Syringe8	3547	SM	6	3	EM40051	0	30958     	2018-08-29 21:00:04.353	NULLL	0		NULL	NULL
MD-Syringe8	3548	SF	6	4	EM40050	0	30958     	2018-08-29 21:00:04.890	NULLL	1		NULL	NULL
MD-Syringe8	3549	SM	6	4	EM40051	0	30958     	2018-08-29 21:00:05.453	NULLL	0		NULL	NULL
MD-Syringe8	3550	SM	6	4	EM40051	0	30958     	2018-08-29 21:00:06.000	NULLL	0		NULL	NULL
MD-Syringe8	3551	SM	6	4	EM40051	0	30958     	2018-08-29 21:00:06.540	NULLL	0		NULL	NULL
MD-Syringe8	3552	SM	6	4	EM40051	0	30958     	2018-08-29 21:00:07.090	NULLL	0		NULL	NULL
MD-Syringe8	3553	SF	6	5	EM40050	0	30958     	2018-08-29 21:00:07.633	NULLL	1		NULL	NULL
MD-Syringe8	3554	SM	6	5	EM40051	0	30958     	2018-08-29 21:00:08.227	NULLL	0		NULL	NULL
MD-Syringe8	3555	SM	6	5	EM40051	0	30958     	2018-08-29 21:00:08.783	NULLL	0		NULL	NULL
MD-Syringe8	3556	SM	6	5	EM40051	0	30958     	2018-08-29 21:00:09.320	NULLL	0		NULL	NULL
MD-Syringe8	3557	SM	6	5	EM40051	0	30958     	2018-08-29 21:00:09.847	NULLL	0		NULL	NULL
MD-Syringe8	3558	SF	6	6	EM40050	0	30958     	2018-08-29 21:00:10.383	NULLL	1		NULL	NULL
MD-Syringe8	3559	SM	6	6	EM40051	0	30958     	2018-08-29 21:00:10.937	NULLL	0		NULL	NULL
MD-Syringe8	3560	SM	6	6	EM40051	0	30958     	2018-08-29 21:00:11.487	NULLL	0		NULL	NULL
MD-Syringe8	3561	SM	6	6	EM40051	0	30958     	2018-08-29 21:00:12.020	NULLL	0		NULL	NULL
MD-Syringe8	3562	SM	6	6	EM40051	0	30958     	2018-08-29 21:00:12.657	NULLL	0		NULL	NULL
MD-Syringe8	3563	SF	6	7	EM40050	0	30958     	2018-08-29 21:00:13.300	NULLL	1		NULL	NULL
MD-Syringe8	3564	SM	6	7	EM40051	0	30958     	2018-08-29 21:00:13.890	NULLL	0		NULL	NULL
MD-Syringe8	3565	SM	6	7	EM40051	0	30958     	2018-08-29 21:00:14.543	NULLL	0		NULL	NULL
MD-Syringe8	3566	SM	6	7	EM40051	0	30958     	2018-08-29 21:00:15.167	NULLL	0		NULL	NULL
MD-Syringe8	3567	SM	6	7	EM40051	0	30958     	2018-08-29 21:00:15.733	NULLL	0		NULL	NULL
MD-Syringe8	3568	SF	6	8	EM40050	0	30958     	2018-08-29 21:00:16.320	NULLL	1		NULL	NULL
MD-Syringe8	3569	SM	6	8	EM40051	0	30958     	2018-08-29 21:00:16.963	NULLL	0		NULL	NULL
MD-Syringe8	3570	SM	6	8	EM40051	0	30958     	2018-08-29 21:00:17.510	NULLL	0		NULL	NULL
MD-Syringe8	3571	SM	6	8	EM40051	0	30958     	2018-08-29 21:00:18.090	NULLL	0		NULL	NULL
MD-Syringe8	3572	SM	6	8	EM40051	0	30958     	2018-08-29 21:00:18.723	NULLL	0		NULL	NULL
MD-Syringe8	3573	SM	6	NULL	EM40051	0	30958     	2018-08-29 21:00:19.300	NULLL	0		NULL	NULL
MD-Syringe8	3574	SM	6	NULL	EM40051	0	30958     	2018-08-29 21:00:19.863	NULLL	0		NULL	NULL
MD-Syringe8	3575	SM	6	NULL	EM40051	0	30958     	2018-08-29 21:00:20.423	NULLL	0		NULL	NULL
MD-Syringe8	3576	SM	6	NULL	EM40051	0	30958     	2018-08-29 21:00:20.967	NULLL	0		NULL	NULL
MD-Syringe8	3577	PR	4	NULL	EM40052	0	30958     	2018-08-29 21:00:21.503	NULL	1		NULL	NULL
MD-Syringe8	3578	OR	13	NULL	EM40053	0	30958     	2018-08-29 21:00:22.040	NULLL	1		NULL	NULL
MD-Syringe8	8076	AM	4	NULL	EM40054	0	30958     	2018-08-29 21:00:22.590	NULL	0		NULL	NULL
MD-Syringe8	8077	AM	6	NULL	EM40054	0	30958     	2018-08-29 21:00:23.140	NULL	0		NULL	NULL
MD-Syringe8	8078	AM	8	NULL	EM40054	0	30958     	2018-08-29 21:00:23.843	NULL	0		NULL	NULL
MD-Syringe8	8079	AM	10	NULL	EM40054	0	30958     	2018-08-29 21:00:24.440	NULL	0		NULL	NULL
MD-Syringe8	8080	AM	12	NULL	EM40054	0	30958     	2018-08-29 21:00:24.990	NULL	0		NULL	NULL
MD-Syringe8	8081	AM	24	NULL	EM40054	0	30958     	2018-08-29 21:00:25.527	NULL	0		NULL	NULL
MD-Syringe8	8082	AM	27	NULL	EM40054	0	30958     	2018-08-29 21:00:26.067	NULL	0		NULL	NULL
MD-Syringe8	8083	AM	30	NULL	EM40054	0	30958     	2018-08-29 21:00:26.617	NULL	0		NULL	NULL
MD-Syringe8	8084	AM	4	NULL	EM40054	0	30958     	2018-08-29 21:00:27.167	NULL	0		NULL	NULL
MD-Syringe8	8085	AM	6	NULL	EM40054	0	30958     	2018-08-29 21:00:27.720	NULL	0		NULL	NULL
MD-Syringe8	8086	AM	8	NULL	EM40054	0	30958     	2018-08-29 21:00:28.287	NULL	0		NULL	NULL
MD-Syringe8	8087	AM	10	NULL	EM40054	0	30958     	2018-08-29 21:00:28.860	NULL	0		NULL	NULL
MD-Syringe8	8088	AM	12	NULL	EM40054	0	30958     	2018-08-29 21:00:29.417	NULL	0		NULL	NULL
MD-Syringe8	8089	AM	24	NULL	EM40054	0	30958     	2018-08-29 21:00:29.960	NULL	0		NULL	NULL
MD-Syringe8	8090	AM	27	NULL	EM40054	0	30958     	2018-08-29 21:00:30.497	NULL	0		NULL	NULL
MD-Syringe8	8091	AM	30	NULL	EM40054	0	30958     	2018-08-29 21:00:31.050	NULL	0		NULL	NULL
MD-Syringe8	8092	AM	4	NULL	EM40054	0	30958     	2018-08-29 21:00:31.583	NULL	0		NULL	NULL
MD-Syringe8	8093	AM	6	NULL	EM40054	0	30958     	2018-08-29 21:00:32.130	NULL	0		NULL	NULL
MD-Syringe8	8094	AM	8	NULL	EM40054	0	30958     	2018-08-29 21:00:32.663	NULL	0		NULL	NULL
MD-Syringe8	8095	AM	10	NULL	EM40054	0	30958     	2018-08-29 21:00:33.230	NULL	0		NULL	NULL
MD-Syringe8	8096	AM	12	NULL	EM40054	0	30958     	2018-08-29 21:00:33.767	NULL	0		NULL	NULL
MD-Syringe8	8097	AM	24	NULL	EM40054	0	30958     	2018-08-29 21:00:34.310	NULL	0		NULL	NULL
MD-Syringe8	8098	AM	27	NULL	EM40054	0	30958     	2018-08-29 21:00:34.840	NULL	0		NULL	NULL
MD-Syringe8	8099	AM	30	NULL	EM40054	0	30958     	2018-08-29 21:00:35.390	NULL	0		NULL	NULL
MD-Syringe8	8100	AM	4	NULL	EM40054	0	30958     	2018-08-29 21:00:35.967	NULL	0		NULL	NULL
MD-Syringe8	8101	AM	6	NULL	EM40054	0	30958     	2018-08-29 21:00:36.537	NULL	0		NULL	NULL
MD-Syringe8	8102	AM	8	NULL	EM40054	0	30958     	2018-08-29 21:00:37.083	NULL	0		NULL	NULL
MD-Syringe8	8103	AM	10	NULL	EM40054	0	30958     	2018-08-29 21:00:37.633	NULL	0		NULL	NULL
MD-Syringe8	8104	AM	12	NULL	EM40054	0	30958     	2018-08-29 21:00:38.173	NULL	0		NULL	NULL
MD-Syringe8	8105	AM	24	NULL	EM40054	0	30958     	2018-08-29 21:00:38.710	NULL	0		NULL	NULL
MD-Syringe8	8106	AM	27	NULL	EM40054	0	30958     	2018-08-29 21:00:39.250	NULL	0		NULL	NULL
MD-Syringe8	8107	AM	30	NULL	EM40054	0	30958     	2018-08-29 21:00:39.787	NULL	0		NULL	NULL
MD-Syringe8	8108	AM	4	NULL	EM40054	0	30958     	2018-08-29 21:00:40.323	NULL	0		NULL	NULL
MD-Syringe8	8109	AM	6	NULL	EM40054	0	30958     	2018-08-29 21:00:40.857	NULL	0		NULL	NULL
MD-Syringe8	8110	AM	8	NULL	EM40054	0	30958     	2018-08-29 21:00:41.410	NULL	0		NULL	NULL
MD-Syringe8	8111	AM	10	NULL	EM40054	0	30958     	2018-08-29 21:00:41.947	NULL	0		NULL	NULL
MD-Syringe8	8112	AM	12	NULL	EM40054	0	30958     	2018-08-29 21:00:42.477	NULL	0		NULL	NULL
MD-Syringe8	8113	AM	24	NULL	EM40054	0	30958     	2018-08-29 21:00:43.013	NULL	0		NULL	NULL
MD-Syringe8	8114	AM	27	NULL	EM40054	0	30958     	2018-08-29 21:00:43.553	NULL	0		NULL	NULL
MD-Syringe8	8115	AM	30	NULL	EM40054	0	30958     	2018-08-29 21:00:44.097	NULL	0		NULL	NULL
MD-Syringe8	8116	AM	0	ìfèoéûä‘	EM40054	0	30958     	2018-08-29 21:00:44.633	NULL	0		NULL	NULL
MD-Syringe8	8117	AM	0	ìfèoéûä‘	EM40054	0	30958     	2018-08-29 21:00:45.170	NULL	0		NULL	NULL
MD-Syringe8	8118	AM	0	ìfèoéûä‘	EM40054	0	30958     	2018-08-29 21:00:45.700	NULL	0		NULL	NULL
MD-Syringe8	8119	AM	0	ìfèoéûä‘	EM40054	0	30958     	2018-08-29 21:00:46.310	NULL	0		NULL	NULL
MD-Syringe8	8120	AM	0	ìfèoéûä‘	EM40054	0	30958     	2018-08-29 21:00:46.847	NULL	0		NULL	NULL
MD-Syringe8	8121	AM	5	NULL	EM40054	0	30958     	2018-08-29 21:00:47.397	NULL	0		NULL	NULL
MD-Syringe8	8122	AM	7	NULL	EM40054	0	30958     	2018-08-29 21:00:47.940	NULL	0		NULL	NULL
MD-Syringe8	8123	AM	9	NULL	EM40054	0	30958     	2018-08-29 21:00:48.473	NULL	0		NULL	NULL
MD-Syringe8	8124	AM	11	NULL	EM40054	0	30958     	2018-08-29 21:00:49.007	NULL	0		NULL	NULL
MD-Syringe8	8125	AM	13	NULL	EM40054	0	30958     	2018-08-29 21:00:49.577	NULL	0		NULL	NULL
MD-Syringe8	8126	AM	25	NULL	EM40054	0	30958     	2018-08-29 21:00:50.113	NULL	0		NULL	NULL
MD-Syringe8	8127	AM	28	NULL	EM40054	0	30958     	2018-08-29 21:00:50.643	NULL	0		NULL	NULL
MD-Syringe8	8128	AM	31	NULL	EM40054	0	30958     	2018-08-29 21:00:51.173	NULL	0		NULL	NULL
MD-Syringe8	8129	AM	5	NULL	EM40054	0	30958     	2018-08-29 21:00:51.717	NULL	0		NULL	NULL
MD-Syringe8	8130	AM	7	NULL	EM40054	0	30958     	2018-08-29 21:00:52.257	NULL	0		NULL	NULL
MD-Syringe8	8131	AM	9	NULL	EM40054	0	30958     	2018-08-29 21:00:52.793	NULL	0		NULL	NULL
MD-Syringe8	8132	AM	11	NULL	EM40054	0	30958     	2018-08-29 21:00:53.333	NULL	0		NULL	NULL
MD-Syringe8	8133	AM	13	NULL	EM40054	0	30958     	2018-08-29 21:00:53.887	NULL	0		NULL	NULL
MD-Syringe8	8134	AM	25	NULL	EM40054	0	30958     	2018-08-29 21:00:55.087	NULL	0		NULL	NULL
MD-Syringe8	8135	AM	28	NULL	EM40054	0	30958     	2018-08-29 21:00:55.667	NULL	0		NULL	NULL
MD-Syringe8	8136	AM	31	NULL	EM40054	0	30958     	2018-08-29 21:00:56.200	NULL	0		NULL	NULL
MD-Syringe8	8137	AM	5	NULL	EM40054	0	30958     	2018-08-29 21:00:56.750	NULL	0		NULL	NULL
MD-Syringe8	8138	AM	7	NULL	EM40054	0	30958     	2018-08-29 21:00:57.277	NULL	0		NULL	NULL
MD-Syringe8	8139	AM	9	NULL	EM40054	0	30958     	2018-08-29 21:00:57.803	NULL	0		NULL	NULL
MD-Syringe8	8140	AM	11	NULL	EM40054	0	30958     	2018-08-29 21:00:58.340	NULL	0		NULL	NULL
MD-Syringe8	8141	AM	13	NULL	EM40054	0	30958     	2018-08-29 21:00:58.900	NULL	0		NULL	NULL
MD-Syringe8	8142	AM	25	NULL	EM40054	0	30958     	2018-08-29 21:00:59.443	NULL	0		NULL	NULL
MD-Syringe8	8143	AM	28	NULL	EM40054	0	30958     	2018-08-29 21:00:59.980	NULL	0		NULL	NULL
MD-Syringe8	8144	AM	31	NULL	EM40054	0	30958     	2018-08-29 21:01:00.517	NULL	0		NULL	NULL
MD-Syringe8	8145	AM	5	NULL	EM40054	0	30958     	2018-08-29 21:01:01.053	NULL	0		NULL	NULL
MD-Syringe8	8146	AM	7	NULL	EM40054	0	30958     	2018-08-29 21:01:01.593	NULL	0		NULL	NULL
MD-Syringe8	8147	AM	9	NULL	EM40054	0	30958     	2018-08-29 21:01:02.123	NULL	0		NULL	NULL
MD-Syringe8	8148	AM	11	NULL	EM40054	0	30958     	2018-08-29 21:01:02.670	NULL	0		NULL	NULL
MD-Syringe8	8149	AM	13	NULL	EM40054	0	30958     	2018-08-29 21:01:03.253	NULL	0		NULL	NULL
MD-Syringe8	8150	AM	25	NULL	EM40054	0	30958     	2018-08-29 21:01:03.800	NULL	0		NULL	NULL
MD-Syringe8	8151	AM	28	NULL	EM40054	0	30958     	2018-08-29 21:01:04.327	NULL	0		NULL	NULL
MD-Syringe8	8152	AM	31	NULL	EM40054	0	30958     	2018-08-29 21:01:04.867	NULL	0		NULL	NULL
MD-Syringe8	8153	AM	5	NULL	EM40054	0	30958     	2018-08-29 21:01:05.397	NULL	0		NULL	NULL
MD-Syringe8	8154	AM	7	NULL	EM40054	0	30958     	2018-08-29 21:01:05.923	NULL	0		NULL	NULL
MD-Syringe8	8155	AM	9	NULL	EM40054	0	30958     	2018-08-29 21:01:06.477	NULL	0		NULL	NULL
MD-Syringe8	8156	AM	11	NULL	EM40054	0	30958     	2018-08-29 21:01:07.003	NULL	0		NULL	NULL
MD-Syringe8	8157	AM	13	NULL	EM40054	0	30958     	2018-08-29 21:01:07.550	NULL	0		NULL	NULL
MD-Syringe8	8158	AM	25	NULL	EM40054	0	30958     	2018-08-29 21:01:08.080	NULL	0		NULL	NULL
MD-Syringe8	8159	AM	28	NULL	EM40054	0	30958     	2018-08-29 21:01:08.620	NULL	0		NULL	NULL
MD-Syringe8	8160	AM	31	NULL	EM40054	0	30958     	2018-08-29 21:01:09.170	NULL	0		NULL	NULL
MD-Syringe8	8161	AM	0	 ﬁ∑≠∞—à≥	EM40054	0	30958     	2018-08-29 21:01:09.750	NULL	0		NULL	NULL
MD-Syringe8	8162	AM	0	 ﬁ∑≠∞—à≥	EM40054	0	30958     	2018-08-29 21:01:10.283	NULL	0		NULL	NULL
MD-Syringe8	8163	AM	0	 ﬁ∑≠∞—à≥	EM40054	0	30958     	2018-08-29 21:01:10.807	NULL	0		NULL	NULL
MD-Syringe8	8164	AM	0	 ﬁ∑≠∞—à≥	EM40054	0	30958     	2018-08-29 21:01:11.340	NULL	0		NULL	NULL
MD-Syringe8	8165	AM	0	 ﬁ∑≠∞—à≥	EM40054	0	30958     	2018-08-29 21:01:11.880	NULL	0		NULL	NULL
MD-Syringe8	8166	AM	15	NULL	EM40054	0	30958     	2018-08-29 21:01:12.407	NULL	0		NULL	NULL
MD-Syringe8	8167	AM	16	NULL	EM40054	0	30958     	2018-08-29 21:01:12.950	NULL	0		NULL	NULL
MD-Syringe8	8168	AM	17	NULL	EM40054	0	30958     	2018-08-29 21:01:13.500	NULL	0		NULL	NULL
MD-Syringe8	8169	AM	18	NULL	EM40054	0	30958     	2018-08-29 21:01:14.053	NULL	0		NULL	NULL
MD-Syringe8	8170	AM	19	NULL	EM40054	0	30958     	2018-08-29 21:01:14.590	NULL	0		NULL	NULL
MD-Syringe8	8171	AM	23	NULL	EM40054	0	30958     	2018-08-29 21:01:15.147	NULL	0		NULL	NULL
MD-Syringe8	8172	AM	26	NULL	EM40054	0	30958     	2018-08-29 21:01:15.697	NULL	0		NULL	NULL
MD-Syringe8	8173	AM	29	NULL	EM40054	0	30958     	2018-08-29 21:01:16.223	NULL	0		NULL	NULL
MD-Syringe8	8174	AM	15	NULL	EM40054	0	30958     	2018-08-29 21:01:16.753	NULL	0		NULL	NULL
MD-Syringe8	8175	AM	16	NULL	EM40054	0	30958     	2018-08-29 21:01:17.287	NULL	0		NULL	NULL
MD-Syringe8	8176	AM	17	NULL	EM40054	0	30958     	2018-08-29 21:01:17.817	NULL	0		NULL	NULL
MD-Syringe8	8177	AM	18	NULL	EM40054	0	30958     	2018-08-29 21:01:18.350	NULL	0		NULL	NULL
MD-Syringe8	8178	AM	19	NULL	EM40054	0	30958     	2018-08-29 21:01:18.887	NULL	0		NULL	NULL
MD-Syringe8	8179	AM	23	NULL	EM40054	0	30958     	2018-08-29 21:01:19.437	NULL	0		NULL	NULL
MD-Syringe8	8180	AM	26	NULL	EM40054	0	30958     	2018-08-29 21:01:19.967	NULL	0		NULL	NULL
MD-Syringe8	8181	AM	29	NULL	EM40054	0	30958     	2018-08-29 21:01:20.497	NULL	0		NULL	NULL
MD-Syringe8	8182	AM	15	NULL	EM40054	0	30958     	2018-08-29 21:01:21.023	NULL	0		NULL	NULL
MD-Syringe8	8183	AM	16	NULL	EM40054	0	30958     	2018-08-29 21:01:21.567	NULL	0		NULL	NULL
MD-Syringe8	8184	AM	17	NULL	EM40054	0	30958     	2018-08-29 21:01:22.093	NULL	0		NULL	NULL
MD-Syringe8	8185	AM	18	NULL	EM40054	0	30958     	2018-08-29 21:01:22.640	NULL	0		NULL	NULL
MD-Syringe8	8186	AM	19	NULL	EM40054	0	30958     	2018-08-29 21:01:23.173	NULL	0		NULL	NULL
MD-Syringe8	8187	AM	23	NULL	EM40054	0	30958     	2018-08-29 21:01:23.710	NULL	0		NULL	NULL
MD-Syringe8	8188	AM	26	NULL	EM40054	0	30958     	2018-08-29 21:01:24.250	NULL	0		NULL	NULL
MD-Syringe8	8189	AM	29	NULL	EM40054	0	30958     	2018-08-29 21:01:24.797	NULL	0		NULL	NULL
MD-Syringe8	8190	AM	15	NULL	EM40054	0	30958     	2018-08-29 21:01:25.333	NULL	0		NULL	NULL
MD-Syringe8	8191	AM	16	NULL	EM40054	0	30958     	2018-08-29 21:01:25.867	NULL	0		NULL	NULL
MD-Syringe8	8192	AM	17	NULL	EM40054	0	30958     	2018-08-29 21:01:26.410	NULL	0		NULL	NULL
MD-Syringe8	8193	AM	18	NULL	EM40054	0	30958     	2018-08-29 21:01:26.947	NULL	0		NULL	NULL
MD-Syringe8	8194	AM	19	NULL	EM40054	0	30958     	2018-08-29 21:01:27.480	NULL	0		NULL	NULL
MD-Syringe8	8195	AM	23	NULL	EM40054	0	30958     	2018-08-29 21:01:28.013	NULL	0		NULL	NULL
MD-Syringe8	8196	AM	26	NULL	EM40054	0	30958     	2018-08-29 21:01:28.557	NULL	0		NULL	NULL
MD-Syringe8	8197	AM	29	NULL	EM40054	0	30958     	2018-08-29 21:01:29.117	NULL	0		NULL	NULL
MD-Syringe8	8198	AM	15	NULL	EM40054	0	30958     	2018-08-29 21:01:29.673	NULL	0		NULL	NULL
MD-Syringe8	8199	AM	16	NULL	EM40054	0	30958     	2018-08-29 21:01:30.233	NULL	0		NULL	NULL
MD-Syringe8	8200	AM	17	NULL	EM40054	0	30958     	2018-08-29 21:01:30.793	NULL	0		NULL	NULL
MD-Syringe8	8201	AM	18	NULL	EM40054	0	30958     	2018-08-29 21:01:31.340	NULL	0		NULL	NULL
MD-Syringe8	8202	AM	19	NULL	EM40054	0	30958     	2018-08-29 21:01:31.893	NULL	0		NULL	NULL
MD-Syringe8	8203	AM	23	NULL	EM40054	0	30958     	2018-08-29 21:01:32.433	NULL	0		NULL	NULL
MD-Syringe8	8204	AM	26	NULL	EM40054	0	30958     	2018-08-29 21:01:32.970	NULL	0		NULL	NULL
MD-Syringe8	8205	AM	29	NULL	EM40054	0	30958     	2018-08-29 21:01:33.510	NULL	0		NULL	NULL
MD-Syringe8	8206	AM	0	ìfèoà≥óÕ	EM40054	0	30958     	2018-08-29 21:01:34.070	NULL	0		NULL	NULL
MD-Syringe8	8207	AM	0	ìfèoà≥óÕ	EM40054	0	30958     	2018-08-29 21:01:34.583	NULL	0		NULL	NULL
MD-Syringe8	8208	AM	0	ìfèoà≥óÕ	EM40054	0	30958     	2018-08-29 21:01:35.100	NULL	0		NULL	NULL
MD-Syringe8	8209	AM	0	ìfèoà≥óÕ	EM40054	0	30958     	2018-08-29 21:01:35.750	NULL	0		NULL	NULL
MD-Syringe8	8210	AM	0	ìfèoà≥óÕ	EM40054	0	30958     	2018-08-29 21:01:36.300	NULL	0		NULL	NULL
MD-Syringe8	8238	EM	4	NULL	EM40056	0	30958     	2018-08-29 21:01:36.840	NULLL	0		NULL	NULL
MD-Syringe8	8239	EM	5	NULL	EM40056	0	30958     	2018-08-29 21:01:37.370	NULLL	0		NULL	NULL
MD-Syringe8	8240	EM	6	NULL	EM40056	0	30958     	2018-08-29 21:01:37.910	NULLL	0		NULL	NULL
MD-Syringe8	8241	EM	7	NULL	EM40056	0	30958     	2018-08-29 21:01:38.480	NULLL	0		NULL	NULL
MD-Syringe8	8242	EM	8	NULL	EM40056	0	30958     	2018-08-29 21:01:39.017	NULLL	0		NULL	NULL
MD-Syringe8	8243	EM	35	NULL	EM40056	0	30958     	2018-08-29 21:01:39.563	NULLL	0		NULL	NULL
MD-Syringe8	8244	EM	36	NULL	EM40056	0	30958     	2018-08-29 21:01:40.097	NULLL	0		NULL	NULL
MD-Syringe8	8245	EM	37	NULL	EM40056	0	30958     	2018-08-29 21:01:40.630	NULLL	0		NULL	NULL
MD-Syringe8	8246	EM	9	NULL	EM40056	0	30958     	2018-08-29 21:01:41.180	NULLL	0		NULL	NULL
MD-Syringe8	8247	EM	10	NULL	EM40056	0	30958     	2018-08-29 21:01:41.717	NULLL	0		NULL	NULL
MD-Syringe8	8248	EM	11	NULL	EM40056	0	30958     	2018-08-29 21:01:42.290	NULLL	0		NULL	NULL
MD-Syringe8	8249	EM	12	NULL	EM40056	0	30958     	2018-08-29 21:01:42.853	NULLL	0		NULL	NULL
MD-Syringe8	8250	EM	13	NULL	EM40056	0	30958     	2018-08-29 21:01:43.387	NULLL	0		NULL	NULL
MD-Syringe8	8251	EM	0	NULL	EM40056	0	30958     	2018-08-29 21:01:43.930	NULLL	0		NULL	NULL
MD-Syringe8	8252	EM	0	NULL	EM40056	0	30958     	2018-08-29 21:01:44.470	NULLL	0		NULL	NULL
MD-Syringe8	8253	EM	0	NULL	EM40056	0	30958     	2018-08-29 21:01:45.043	NULLL	0		NULL	NULL
MD-Syringe8	8254	EM	0	NULL	EM40056	0	30958     	2018-08-29 21:01:45.580	NULLL	0		NULL	NULL
MD-Syringe8	8255	EM	14	NULL	EM40056	0	30958     	2018-08-29 21:01:46.137	NULLL	0		NULL	NULL
MD-Syringe8	8256	EM	15	NULL	EM40056	0	30958     	2018-08-29 21:01:46.667	NULLL	0		NULL	NULL
MD-Syringe8	8257	EM	16	NULL	EM40056	0	30958     	2018-08-29 21:01:47.203	NULLL	0		NULL	NULL
MD-Syringe8	8258	EM	17	NULL	EM40056	0	30958     	2018-08-29 21:01:47.757	NULLL	0		NULL	NULL
MD-Syringe8	8259	EM	18	NULL	EM40056	0	30958     	2018-08-29 21:01:48.297	NULLL	0		NULL	NULL
MD-Syringe8	8260	EM	19	NULL	EM40056	0	30958     	2018-08-29 21:01:48.837	NULLL	0		NULL	NULL
MD-Syringe8	8261	EM	20	NULL	EM40056	0	30958     	2018-08-29 21:01:49.377	NULLL	0		NULL	NULL
MD-Syringe8	8262	EM	21	NULL	EM40056	0	30958     	2018-08-29 21:01:49.907	NULLL	0		NULL	NULL
MD-Syringe8	8263	EM	22	NULL	EM40056	0	30958     	2018-08-29 21:01:50.460	NULLL	0		NULL	NULL
MD-Syringe8	8264	EM	38	NULL	EM40056	0	30958     	2018-08-29 21:01:51.017	NULLL	0		NULL	NULL
MD-Syringe8	8265	EM	39	NULL	EM40056	0	30958     	2018-08-29 21:01:51.560	NULLL	0		NULL	NULL
MD-Syringe8	8266	EM	40	NULL	EM40056	0	30958     	2018-08-29 21:01:52.097	NULLL	0		NULL	NULL
MD-Syringe8	8267	EM	23	NULL	EM40056	0	30958     	2018-08-29 21:01:52.660	NULLL	0		NULL	NULL
MD-Syringe8	8268	EM	24	NULL	EM40056	0	30958     	2018-08-29 21:01:53.227	NULLL	0		NULL	NULL
MD-Syringe8	8269	EM	25	NULL	EM40056	0	30958     	2018-08-29 21:01:53.760	NULLL	0		NULL	NULL
MD-Syringe8	8270	EM	26	NULL	EM40056	0	30958     	2018-08-29 21:01:54.310	NULLL	0		NULL	NULL
MD-Syringe8	8271	EM	27	NULL	EM40056	0	30958     	2018-08-29 21:01:54.893	NULLL	0		NULL	NULL
MD-Syringe8	8272	EM	29	NULL	EM40056	0	30958     	2018-08-29 21:01:55.420	NULLL	0		NULL	NULL
MD-Syringe8	8273	EM	30	NULL	EM40056	0	30958     	2018-08-29 21:01:55.973	NULLL	0		NULL	NULL
MD-Syringe8	8274	EM	31	NULL	EM40056	0	30958     	2018-08-29 21:01:56.533	NULLL	0		NULL	NULL
MD-Syringe8	8275	EM	32	NULL	EM40056	0	30958     	2018-08-29 21:01:57.090	NULLL	0		NULL	NULL
MD-Syringe8	8276	EM	33	NULL	EM40056	0	30958     	2018-08-29 21:01:57.643	NULLL	0		NULL	NULL
MD-Syringe8	8277	EM	41	NULL	EM40056	0	30958     	2018-08-29 21:01:58.187	NULLL	0		NULL	NULL
MD-Syringe8	8278	EM	42	NULL	EM40056	0	30958     	2018-08-29 21:01:58.730	NULLL	0		NULL	NULL
MD-Syringe8	8279	EM	43	NULL	EM40056	0	30958     	2018-08-29 21:01:59.310	NULLL	0		NULL	NULL
MD-Syringe8	8280	EM	34	NULL	EM40056	0	30958     	2018-08-29 21:01:59.840	NULLL	0		NULL	NULL
